symbol,companyName,primaryExchange,sector,calculationPrice,open,openTime,close,closeTime,high,low,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,iexRealtimePrice,iexRealtimeSize,iexLastUpdated,delayedPrice,delayedPriceTime,extendedPrice,extendedChange,extendedChangePercent,extendedPriceTime,previousClose,change,changePercent,iexMarketPercent,iexVolume,avgTotalVolume,iexBidPrice,iexBidSize,iexAskPrice,iexAskSize,marketCap,peRatio,week52High,week52Low,ytdChange
NOW,ServiceNow Inc.,New York Stock Exchange,Technology,close,186.56,1528291800658,186.42,1528315351132,187.389,185.36,186.42,Close,"June 6, 2018",1528315351132,1381172,186.32,47,1528315195065,186.42,1528315351132,184.5,-1.92,-0.0103,1528318661852,186.09,0.33,0.00177,0.04403,60813,1932636,0,0,0,0,32935856404,-466.05,186.95,99.01,0.41443226372124814
NP,Neenah Inc.,New York Stock Exchange,Basic Materials,close,83.25,1528291809475,83.1,1528315321077,83.7,82.5,83.1,Close,"June 6, 2018",1528315321077,85870,83.25,100,1528312637621,83.1,1528315321077,83.1,0,0,1528317112510,82.95,0.15,0.00181,0.01281,1100,84298,0,0,0,0,1397230603,19.15,95.4,75.5,-0.07557611641285052
NPK,National Presto Industries Inc.,New York Stock Exchange,Industrials,close,112.85,1528291800653,114.8,1528315322444,115,112.85,114.8,Close,"June 6, 2018",1528315322444,43693,114.9,100,1528315194913,114.8,1528315322444,114.8,0,0,1528317006164,112.4,2.4,0.02135,0.09363,4091,42871,0,0,0,0,800962240,,121.4,88.8,0.20937755716589895
NPN,Nuveen Pennsylvania Municipal Value Fund of Beneficial Interest,New York Stock Exchange,Financial Services,close,14.15,1528291959394,14,1528315322612,14.15,14,14,Close,"June 6, 2018",1528315322612,4561,0,0,0,14,1528315322612,13.98,-0.02,-0.00143,1527082080130,13.8954,0.1046,0.00753,0,0,1553,0,0,0,0,17110618,,16.81,13.71,-0.04624559567180338
NPO,EnPro Industries Inc,New York Stock Exchange,Industrials,close,74,1528291809476,74.33,1528315321078,74.7,73.72,74.33,Close,"June 6, 2018",1528315321078,231181,74.16,100,1528314759469,74.33,1528315321078,74.33,0,0,1528317006193,73.73,0.6,0.00814,0.01982,4582,197956,0,0,0,0,1561448898,27.43,94.79,66.01,-0.1978827262937532
NPTN,NeoPhotonics Corporation,New York Stock Exchange,Technology,close,6.8,1528291801666,7.05,1528315322379,7.12,6.71,7.05,Close,"June 6, 2018",1528315322379,729263,7.045,100,1528315188411,7.05,1528315322379,7.05,0,0,1528317006216,6.78,0.27,0.03982,0.01777,12959,1037840,0,0,0,0,314139251,-5.97,9.78,4.56,-0.015890306406685165
NPV,Nuveen Virginia Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,12.44,1528291800502,12.31,1528315321285,12.44,12.295,12.31,Close,"June 6, 2018",1528315321285,21810,0,0,0,12.31,1528315321285,12.45,0.14,0.01137,1527859760034,12.34,-0.03,-0.00243,0,0,22814,0,0,0,0,220758271,,13.46,12.08,-0.01981292603298211
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,12.52,1528291800502,12.53,1528315321286,12.56,12.5,12.53,Close,"June 6, 2018",1528315321286,107707,12.52,649,1528300243175,12.53,1528315321286,,,,,12.55,-0.02,-0.00159,0.01531,1649,52143,0,0,0,0,473068158,,13.78,12.34,-0.02211602825255599
NR,Newpark Resources Inc.,New York Stock Exchange,Energy,close,10.6,1528291800601,10.5,1528315285649,10.7,10.45,10.5,Close,"June 6, 2018",1528315285649,404911,10.525,100,1528315183990,10.5,1528315285649,10.5,0,0,1528317006469,10.6,-0.1,-0.00943,0.01975,7997,605868,0,0,0,0,937759232,55.26,11.15,6.575,0.20896080459770122
NRC,National Research Corporation,Nasdaq Global Select,Healthcare,close,37.35,1528291800674,37.95,1528315200562,38.5,37.15,37.95,Close,"June 6, 2018",1528315200562,17051,38.075,10,1528314801073,37.95,1528315200562,37.95,0,0,1528317006316,37.45,0.5,0.01335,0.00434,74,31323,0,0,0,0,933900165,77.45,41.994,24.3,0.03454003405784665
NRE,NorthStar Realty Europe Corp.,New York Stock Exchange,Real Estate,close,13.96,1528291800453,14.26,1528315322389,14.3,13.96,14.26,Close,"June 6, 2018",1528315322389,353653,14.265,100,1528315187929,14.26,1528315322389,14.26,0,0,1528317006347,13.98,0.28,0.02003,0.04175,14765,442661,0,0,0,0,744216766,20.67,14.81,10.08,0.09217344328299829
NRG,NRG Energy Inc.,New York Stock Exchange,Utilities,close,33.7,1528291809532,33.94,1528315334451,34.01,33.39,33.94,Close,"June 6, 2018",1528315334451,4073349,33.92,63,1528315195244,33.94,1528315334451,33.94,0,0,1528317666000,33.65,0.29,0.00862,0.14003,570391,5547376,0,0,0,0,10687237526,14.44,35.17,15.95,0.17543056752417696
NRIM,Northrim BanCorp Inc,Nasdaq Global Select,Financial Services,close,40.45,1528291800586,40.35,1528315200316,40.7,40.1,40.35,Close,"June 6, 2018",1528315200316,19646,40.35,100,1528308691109,40.35,1528315200316,40.35,0,0,1528317006449,40.45,-0.1,-0.00247,0.01018,200,20552,0,0,0,0,277283707,17.24,40.9,26.31,0.20412825796444345
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,12.12,1528291800605,12.12,1528315322463,12.14,12.1,12.12,Close,"June 6, 2018",1528315322463,75188,12.11,100,1528311210020,12.12,1528315322463,12.15,0.03,0.00248,1527796921661,12.13,-0.01,-0.00082,0.00399,300,164638,0,0,0,0,1061936268,,13.44,11.88,-0.04523538388819729
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,NYSE American,Financial Services,close,5,1528291800015,5.03,1528315200049,5.03,4.99,5.03,Close,"June 6, 2018",1528315200049,119760,5.03,100,1528310886665,5.03,1528315800000,5.02,-0.01,-0.00199,1528204095917,5,0.03,0.006,0.00167,200,163025,0,0,0,0,238520940,,5.7,4.29,-0.05386762936221413
NRP,Natural Resource Partners LP Limited Partnership,New York Stock Exchange,Basic Materials,close,32.2,1528119000453,31.9,1528315381671,32.35,31.85,31.9,Close,"June 6, 2018",1528315381671,9950,32,20,1528314799081,31.9,1528315381671,31.9,0,0,1527105764919,32.25,-0.35,-0.01085,0.00201,20,32709,0,0,0,0,390644848,9.09,37.7,22.805,0.2292055237263956
NRT,North European Oil Royality Trust,New York Stock Exchange,Energy,close,8.6,1528205409602,8.6,1528315321876,8.752,8.56,8.6,Close,"June 6, 2018",1528315321876,9238,0,0,0,8.6,1528315321876,8.5,-0.1,-0.01163,1528290153929,8.6,0,0,0,0,22564,0,0,0,0,79039074,,9.4,5.94,0.2678942635156054
NRZ,New Residential Investment Corp.,New York Stock Exchange,Real Estate,close,17.88,1528291800608,18.08,1528315275109,18.09,17.86,18.08,Close,"June 6, 2018",1528315275109,2181181,18.065,100,1528315179002,18.08,1528315275109,18.08,0,0,1528317684000,17.89,0.19,0.01062,0.0254,55402,2378477,0,0,0,0,6077327869,6.32,18.43,15.04,0.05916118557244832
NS,Nustar Energy L.P.,New York Stock Exchange,Energy,close,25.61,1528291801715,25.42,1528315322406,25.78,25.17,25.42,Close,"June 6, 2018",1528315322406,613373,25.42,100,1528315199218,25.42,1528315322406,25.42,0,0,1528315329867,25.69,-0.27,-0.01051,0.01847,11329,603993,0,0,0,0,2368713309,18.83,47.99,19.215,-0.09886083411107993
NSA,National Storage Affiliates Trust of Beneficial Interest,New York Stock Exchange,Real Estate,close,29.37,1528291800752,29.34,1528315317404,29.53,29.046,29.34,Close,"June 6, 2018",1528315317404,238935,29.34,1,1528314957515,29.34,1528315317404,29.34,0,0,1528317006574,29.34,0,0,0.04415,10549,262712,0,0,0,0,1482496566,22.92,29.73,21.17,0.09552827314275468
NSC,Norfolk Southern Corporation,New York Stock Exchange,Industrials,close,151.01,1528291800504,152.06,1528315362457,152.1,148.6,152.06,Close,"June 6, 2018",1528315362457,1957572,152.04,100,1528315199811,152.06,1528315362457,150,-2.06,-0.01355,1528318113621,150.93,1.13,0.00749,0.02727,53383,1830413,0,0,0,0,42963319185,21.48,157.1499,111.44,0.04467272227994652
NSEC,National Security Group Inc.,NASDAQ Global Market,Financial Services,close,15.72,1528315200265,15.72,1528315200265,16.2,15.72,15.72,Close,"June 6, 2018",1528315200265,1470,0,0,0,15.72,1528315200265,,,,,16.2,-0.48,-0.02963,0,0,2310,0,0,0,0,39650745,,18.17,11.525,-0.03260261867395365
NSH,Nustar GP Holdings LLC Units,New York Stock Exchange,Energy,close,14.05,1528291809556,14,1528315321876,14.1,13.85,14,Close,"June 6, 2018",1528315321876,163300,13.975,100,1528314032788,14,1528315321876,14,0,0,1528315323916,14.1,-0.1,-0.00709,0.04643,7582,246057,0,0,0,0,601343848,11.02,25.5,10.4,-0.06869777867254111
NSIT,Insight Enterprises Inc.,Nasdaq Global Select,Technology,close,49.31,1528291800752,49.86,1528315200578,50.03,49.145,49.86,Close,"June 6, 2018",1528315200578,229801,49.82,19,1528314369405,49.86,1528315200578,49.86,0,0,1528317006643,49.31,0.55,0.01115,0.00755,1735,363065,0,0,0,0,1766848683,13.77,49.86,32.1048,0.2859690279214065
NSL,Nuveen Senior Income Fund,New York Stock Exchange,Financial Services,close,6.4,1528291800551,6.43,1528315321286,6.43,6.4,6.43,Close,"June 6, 2018",1528315321286,75845,0,0,0,6.43,1528315321286,6.43,0,0,1528315323356,6.42,0.01,0.00156,0,0,103086,0,0,0,0,248338637,,6.98,6.28,0.01405053747161244
NSM,Nationstar Mortgage Holdings Inc.,New York Stock Exchange,Financial Services,close,18.01,1528291800653,17.99,1528315320480,18.05,17.91,17.99,Close,"June 6, 2018",1528315320480,115111,18,100,1528315030068,17.99,1528315320480,17.99,0,0,1528317003994,18.03,-0.04,-0.00222,0.02078,2392,169472,0,0,0,0,1766820477,10.34,20.71,15.9501,-0.03338603976356788
NSP,Insperity Inc.,New York Stock Exchange,Industrials,close,96.9,1528291800654,98.2,1528315322445,98.3,96.35,98.2,Close,"June 6, 2018",1528315322445,257807,98.2,100,1528315194765,98.2,1528315322445,98.2,0,0,1528318435060,96.8,1.4,0.01446,0.01614,4161,359665,0,0,0,0,4125002261,38.06,98.2,34.875,0.7251909486780714
NSPR,InspireMD Inc.,NYSE American,Healthcare,close,1.16,1528291800015,1.15,1528315200059,1.17,1.13,1.15,Close,"June 6, 2018",1528315200059,211779,1.15,381,1528294241848,1.15,1528315800001,1.17,0.02,0.01739,1528315386374,1.16,-0.01,-0.00862,0.00416,881,785347,0,0,0,0,7417307,,7.8,0.121,8.205041636219221
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,New York Stock Exchange,,close,25.69,1528291800606,25.72,1528315321160,25.72,25.55,25.72,Close,"June 6, 2018",1528315321160,22853,0,0,0,25.72,1528315321160,25.62,-0.1,-0.00389,1528315917686,25.69,0.03,0.00117,0,0,31057,0,0,0,0,0,,25.8,24.55,0.026718902195608806
NSSC,NAPCO Security Technologies Inc.,Nasdaq Global Select,Industrials,close,11.8,1528291800682,11.75,1528315200303,12.05,11.75,11.75,Close,"June 6, 2018",1528315200303,51665,11.75,100,1528314685991,11.75,1528315200303,11.75,0,0,1528317006771,11.8,-0.05,-0.00424,0.01742,900,27896,0,0,0,0,219920532,,12.275,7.4,0.3599218497109827
NSTG,NanoString Technologies Inc.,NASDAQ Global Market,Healthcare,close,14.09,1528291800779,14.29,1528315200190,14.43,13.77,14.29,Close,"June 6, 2018",1528315200190,167219,14.27,25,1528314780253,14.3,1528315200204,14.29,0,0,1528317006812,14.01,0.28,0.01999,0.03801,6356,158116,0,0,0,0,367980718,-8.21,17.03,5.87,0.8161438461538462
NSU,Nevsun Resources Ltd,NYSE American,Basic Materials,close,3.33,1528291800015,3.37,1528315200060,3.37,3.285,3.37,Close,"June 6, 2018",1528315200060,287882,3.37,100,1528315195017,3.37,1528315800000,3.31,-0.06,-0.0178,1528144424724,3.29,0.08,0.02432,0.01048,3017,908028,0,0,0,0,1018824028,-19.82,3.86,1.96,0.3617183739837399
NSYS,Nortech Systems Incorporated,NASDAQ Capital Market,Technology,close,3.32,1528293268506,3.17,1528315200563,3.32,3.17,3.17,Close,"June 6, 2018",1528315200563,1581,0,0,0,3.17,1528315200563,3.15,-0.02,-0.00631,1527710410233,3.18,-0.01,-0.00314,0,0,5591,0,0,0,0,8570355,,6.24,2.7682,-0.19181202449292
NTAP,NetApp Inc.,Nasdaq Global Select,Technology,close,73,1528291800237,74.91,1528315200391,75.01,72.766,74.91,Close,"June 6, 2018",1528315200391,3737204,74.94,37,1528315188064,74.91,1528315200391,74.9,-0.01,-0.00013,1528318356555,72.85,2.06,0.02828,0.06967,260371,3288579,0,0,0,0,20070090056,31.47,74.91,37.43,0.3480981060564884
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,New York Stock Exchange,Financial Services,close,47.8,1528291800552,47.97,1528315329382,48.055,47.76,47.97,Close,"June 6, 2018",1528315329382,114864,47.92,100,1528315155023,47.97,1528315329382,47.97,0,0,1528317006872,47.81,0.16,0.00335,0.07515,8632,177756,0,0,0,0,2645393915,16.1,49.36,31.36,0.32636340446963247
NTC,Nuveen Connecticut Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,11.75,1528291800552,11.76,1528315321287,11.77,11.75,11.76,Close,"June 6, 2018",1528315321287,10099,0,0,0,11.76,1528315321287,,,,,11.76,0,0,0,0,24597,0,0,0,0,170919558,,12.5625,11.38,0.0048791325227080596
NTCT,NetScout Systems Inc.,Nasdaq Global Select,Technology,close,27.1,1528291800137,27.1,1528315200287,27.35,26.85,27.1,Close,"June 6, 2018",1528315200287,576410,27.125,80,1528315185031,27.1,1528315200287,27.1,0,0,1528317006903,27.05,0.05,0.00185,0.01933,11142,1156464,0,0,0,0,2175425996,18.95,38,23.15,-0.1353110845295056
NTEC,Intec Pharma Ltd.,NASDAQ Capital Market,Healthcare,close,4.7,1528291800253,4.675,1528315200569,4.725,4.65,4.675,Close,"June 6, 2018",1528315200569,19430,0,0,0,4.675,1528315200569,4.505,-0.17,-0.03636,1527771552261,4.65,0.025,0.00538,0,0,130352,0,0,0,0,153460475,-2.8,9.8,4.35,-0.22602495867768588
NTES,NetEase Inc.,Nasdaq Global Select,Technology,close,238.09,1528291800743,237.93,1528315200303,240.8,234.025,237.93,Close,"June 6, 2018",1528315200303,1076904,237.91,100,1528315196262,237.93,1528315200303,237.51,-0.42,-0.00177,1528318582910,238.35,-0.42,-0.00176,0.08231,88640,1253882,0,0,0,0,31247037115,26.09,377.64,222.3213,-0.31604324834396597
NTEST,,,,previousclose,,,,,,,22.51,Previous close,"June 5, 2018",1528156800000,25740,0,0,0,25.01,1526936321920,25.01,2.5,0.11106,1526936321920,22.51,0,0,0,0,0,0,0,0,0,0,,22.51,0,-0.26196721311475407
NTEST.A,,,,previousclose,,,,,,,25.2,Previous close,"October 20, 2016",1476921600000,0,0,0,0,,,,,,,25.2,0,0,0,0,0,0,0,0,0,0,,25.2,0,0
NTEST.B,,,,previousclose,,,,,,,26,Previous close,"October 11, 2016",1476144000000,0,0,0,0,,,,,,,26,0,0,0,0,0,0,0,0,0,0,,26,0,0
NTEST.C,,,,previousclose,,,,,,,25,Previous close,"October 11, 2016",1476144000000,0,0,0,0,,,,,,,25,0,0,0,0,0,0,0,0,0,0,,25,0,0
NTG,Tortoise MLP Fund Inc.,New York Stock Exchange,Financial Services,close,18.56,1528291800602,18.42,1528315321161,18.6,18.38,18.42,Close,"June 6, 2018",1528315321161,151976,18.44,100,1528315143444,18.42,1528315321161,17.71,-0.71,-0.03855,1527600600034,18.69,-0.27,-0.01445,0.01974,3000,185803,0,0,0,0,868701954,,21.09,14.91,0.04763268219917609
NTGR,NETGEAR Inc.,Nasdaq Global Select,Technology,close,62.75,1528291800670,63.1,1528315200342,63.6,62.35,63.1,Close,"June 6, 2018",1528315200342,164922,63.1,50,1528315146598,63.1,1528315200342,63.1,0,0,1528317111281,62.85,0.25,0.00398,0.03267,5388,316512,0,0,0,0,1990890879,29.49,71.42,42.6,0.04626855721393042
NTIC,Northern Technologies International Corporation,NASDAQ Global Market,Basic Materials,close,31.55,1528291800389,32.2,1528315200178,33.375,31.55,32.2,Close,"June 6, 2018",1528315200178,6250,31.95,1,1528292098411,32.2,1528315200178,31,-1.2,-0.03727,1526932870340,32,0.2,0.00625,0.00016,1,6238,0,0,0,0,146104538,34.62,33,14.95,0.3685376214883844
NTIP,Network-1 Technologies Inc.,NYSE American,Technology,close,2.85,1528291800010,2.85,1528315200038,2.95,2.829,2.85,Close,"June 6, 2018",1528315200038,39964,2.9,100,1528315138550,2.85,1528315800000,2.85,0,0,1526587255492,2.85,0,0,0.00553,221,28578,0,0,0,0,67618242,,4.6,2.25,0.23703285732887713
NTLA,Intellia Therapeutics Inc.,NASDAQ Global Market,Healthcare,close,27.09,1528291800605,27.5,1528315200492,27.87,26.751,27.5,Close,"June 6, 2018",1528315200492,566358,27.52,123,1528315155963,27.5,1528315200492,27.5,0,0,1528318436560,27.05,0.45,0.01664,0.01079,6111,858612,0,0,0,0,1184969775,-13.68,35.99,11.75,0.2741946257554625
NTN,NTN Buzztime Inc.,NYSE American,Consumer Cyclical,close,4.3,1528291800017,4.23,1528315200037,4.407,4.15,4.23,Close,"June 6, 2018",1528315200037,1582,0,0,0,4.23,1528315800000,,,,,4.33,-0.1,-0.02309,0,0,12392,0,0,0,0,10661943,-7.69,8.4,3.01,0.012795167464114923
NTNX,Nutanix Inc.,Nasdaq Global Select,Technology,close,56.62,1528291800418,56.2,1528315200595,56.91,55.54,56.2,Close,"June 6, 2018",1528315200595,2472628,56.16,100,1528315189772,56.2,1528315200595,56,-0.2,-0.00356,1528318354846,57.02,-0.82,-0.01438,0.01644,40650,2740704,0,0,0,0,9234144163,-24.87,60,16.64,0.5717117941585536
NTP,Nam Tai Property Inc.,New York Stock Exchange,Real Estate,close,12.05,1528291800501,11.9,1528315324774,12.1,11.8,11.9,Close,"June 6, 2018",1528315324774,52356,11.825,100,1528314465821,11.9,1528315324774,12.1,0.2,0.01681,1528291797298,12.2,-0.3,-0.02459,0.00382,200,26601,0,0,0,0,447154293,,13.9,7.695,-0.037678708764095944
NTR,Nutrien Ltd.,New York Stock Exchange,Basic Materials,close,50.95,1528291800653,52.67,1528315277806,52.73,50.68,52.67,Close,"June 6, 2018",1528315277806,2176939,52.66,100,1528315198758,52.67,1528315277806,52.85,0.18,0.00342,1528318770645,50.59,2.08,0.04111,0.03391,73820,1403028,0,0,0,0,33405043630,329.19,56.18,40.41,-0.026975568865694792
NTRA,Natera Inc.,Nasdaq Global Select,Healthcare,close,11.62,1528291800024,12.51,1528315200322,12.57,11.62,12.51,Close,"June 6, 2018",1528315200322,412190,12.54,100,1528315158212,12.51,1528315200322,12.51,0,0,1528317006992,11.66,0.85,0.0729,0.10336,42604,162680,0,0,0,0,681953189,-5.28,14.76,7.78,0.3041565997888067
NTRI,NutriSystem Inc,Nasdaq Global Select,Consumer Cyclical,close,37.1,1528291800398,35.65,1528315200442,37.15,35.4,35.65,Close,"June 6, 2018",1528315200442,935059,35.65,300,1528315198334,35.65,1528315200442,35.65,0,0,1528317007029,37.05,-1.4,-0.03779,0.0253,23657,1118163,0,0,0,0,1059111447,19.81,67.95,26.055,-0.32361856415881024
NTRP,Neurotrope Inc.,NASDAQ Capital Market,Healthcare,close,10.11,1528291800326,10.5,1528315200299,10.925,9.91,10.5,Close,"June 6, 2018",1528315200299,39199,10.5,10,1528307800272,10.5,1528315200299,10.09,-0.41,-0.03905,1527686883876,10.18,0.32,0.03143,0.01148,450,27033,0,0,0,0,83029034,-42,11.19,3.4,0.4355679310344827
NTRS,Northern Trust Corporation,Nasdaq Global Select,Financial Services,close,105.2,1528291800363,106.75,1528315200369,106.9,105.2,106.75,Close,"June 6, 2018",1528315200369,671764,106.72,21,1528315190069,106.75,1528315200369,106.75,0,0,1528317713000,105.04,1.71,0.01628,0.02982,20032,971974,0,0,0,0,24017820741,19.99,110.81,85.69,0.07652115843257123
NTRSP,Northern Trust Corporation Depository Shares,Nasdaq Global Select,Financial Services,close,27.12,1528291800178,27.16,1528315200487,27.16,27.07,27.16,Close,"June 6, 2018",1528315200487,11828,27.12,33,1528305127348,27.16,1528315200487,27.16,0,0,1528316875184,27.17,-0.01,-0.00037,0.00279,33,14040,0,0,0,0,434560000,,27.93,25.671,0.053335226253820096
NTWK,NETSOL Technologies Inc.,NASDAQ Capital Market,Technology,close,6.3,1528291800705,6.15,1528315200211,6.45,6.15,6.15,Close,"June 6, 2018",1528315200211,109691,6.15,300,1528315057901,6.15,1528315200211,6.5,0.35,0.05691,1527684345643,6.2866,-0.1366,-0.02173,0.00712,781,56767,0,0,0,0,70464689,,6.6,3.085,0.28797833333333334
NTX,Nuveen Texas Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,13.01,1528205400552,12.92,1528315321287,13,12.86,12.92,Close,"June 6, 2018",1528315321287,24559,0,0,0,12.92,1528315321287,,,,,12.98,-0.06,-0.00462,0,0,17923,0,0,0,0,129551553,,14.9354,12.42,-0.07759633161450663
NTZ,Natuzzi S.p.A.,New York Stock Exchange,Consumer Cyclical,close,1.61,1528205400551,1.66,1528315381561,1.69,1.62,1.66,Close,"June 6, 2018",1528315381561,1550,0,0,0,1.66,1528315381561,,,,,1.66,0,0,0,0,18765,0,0,0,0,91056055,,3,1.41,0.0440251572327043
NUAN,Nuance Communications Inc.,Nasdaq Global Select,Technology,close,13.8,1528291800185,13.99,1528315200255,14.15,13.79,13.99,Close,"June 6, 2018",1528315200255,1994887,13.995,100,1528315184160,13.99,1528315200255,14,0.01,0.00071,1528318009684,13.82,0.17,0.0123,0.01017,20288,4172851,0,0,0,0,4133096170,17.94,19.34,12.18,-0.15617172081829125
NUE,Nucor Corporation,New York Stock Exchange,Basic Materials,close,66.78,1528291800657,67.27,1528315293608,67.32,66.19,67.27,Close,"June 6, 2018",1528315293608,2846779,67.27,100,1528315194334,67.27,1528315293608,67.26,-0.01,-0.00015,1528318669858,66.28,0.99,0.01494,0.01366,38887,2331466,0,0,0,0,21398360569,18.63,70.48,51.67,0.017658595830881203
NUM,Nuveen Michigan Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,12.73,1528291800652,12.74,1528315322464,12.74,12.72,12.74,Close,"June 6, 2018",1528315322464,27322,12.72,100,1528299945092,12.74,1528315322464,,,,,12.74,0,0,0.00366,100,26546,0,0,0,0,265130700,,14.0499,12.41,-0.017634766784643017
NUO,Nuveen Ohio Quality Municipal Income Fund,New York Stock Exchange,Financial Services,close,13.76,1528291800653,13.73,1528315322464,13.78,13.73,13.73,Close,"June 6, 2018",1528315322464,17119,0,0,0,13.73,1528315322464,13.77,0.04,0.00291,1527883200867,13.78,-0.05,-0.00363,0,0,42888,0,0,0,0,254306442,,15.46,13.48,-0.04207811946130767
